,id,class
299,1151367855230935040,0
300,1161471473116073985,0
301,1150911222008750086,0
302,1150418237596872704,0
303,1168042055219605506,0
304,1167047123117981697,1
305,1168797625920999424,0
306,1149688948375085056,1
307,1151111736491159555,0
308,1156971193280471040,0
309,1151937871839924224,0
310,1164855819579658241,1
311,1097299381563342850,0
312,1165059194623582209,1
313,1168360714043613186,0
314,1164851194952634368,0
315,1151298238865170433,0
316,1162860403937988609,1
317,1170506036152868869,0
318,1162813735205048320,1
319,1167909980101459968,0
320,1130917941321580546,0
321,1148731195032817665,1
322,1167934098528096267,0
323,1166673343812177920,0
324,1170783756233388035,1
325,1151335470934233088,0
326,1168242228881498113,0
327,1168251246551195649,0
328,1166390802626613253,0
329,1101572929408696320,1
330,1101548554227777536,0
331,1151256160600764416,0
332,1168781097129435137,0
333,1167572598550683653,1
334,1164898940237561857,0
335,1159169174796722176,0
336,1151358403396194304,1
337,1167934610233118723,0
338,1168305716320514048,0
339,1130961764852600833,0
340,1167907046487781377,0
341,1131241032899805185,0
342,1163169259092160512,0
343,1163555450748641281,0
344,1083493296863883265,1
345,1151411623518773250,0
346,1167945226830274561,0
347,1146424523140554754,0
348,1165387661894459393,1
349,1150476576225681408,1
350,1163072787830980608,0
351,1167470083213598721,0
352,1096848637253111814,1
353,1150803672672210944,1
354,1150562356679888899,0
355,1162915384607027200,1
356,1151297723448082438,0
357,1103930283521302529,1
358,1168599863182974976,0
359,1163806851093262336,0
360,1149292849076363264,1
361,1150988497102213127,1
362,1160217057021104129,0
363,1134616882093408258,1
364,1103982377888632832,1
365,1162046909558771714,1
366,1151201742408900608,0
367,1155115395931607043,0
368,1151988060604624896,0
369,1170857046201262080,0
370,1160263543566082048,0
371,1163211053360136197,0
372,1151117831989354496,0
373,1170505992049745921,0
374,1170884525435555841,0
375,1151206359360139264,1
376,1151167218333442049,1
377,1148238082682085377,0
378,1164983258255437824,0
379,1152020942559690753,0
380,1148414077712175104,0
381,1149928731558985733,0
382,1151316825361264641,1
383,1170315608514289665,0
384,1151330643676205056,0
385,1149719502483013632,0
386,1096813927529398272,0
387,1170896685452668929,1
388,1097189644876333057,0
389,1168446039893975040,0
390,1101431500006981633,1
391,1163544956759396353,1
392,1096824887510003712,0
393,1151361766854713344,0
394,1151959308097282048,1
395,1168430907797233665,0
396,1151128285654372353,1
397,1148421407723966473,0
398,1096903099451695104,0
399,1151330872752312320,0
400,1151323793173995520,0
401,1168295038947930112,0
402,1168434065088884737,0
403,1163808132713238528,1
404,1101457201888198657,1
405,1168520439129415688,1
406,1162662654760103938,1
407,1160876706959413249,1
408,1170973054643687425,0
409,1167885992323244033,0
410,1168602767612620801,1
411,1149227893400264704,1
412,1156571754560655360,1
413,1096889145849462784,0
414,1150401901047029762,0
415,1167558542167085058,0
416,1151281647096123393,1
417,1151292033644015622,0
418,1157008192322322433,0
419,1091628304937959425,1
420,1162492991673720843,0
421,1151350572441882624,0
422,1148856310873632769,0
423,1167946130035855360,1
424,1151610048520622080,0
425,1170800019231956992,0
426,1167151569374208003,0
427,1151306566286684162,0
428,1170406885712941056,0
429,1161984316898979840,0
430,1151331215615696896,0
431,1151300052113080320,0
432,1163688493404577792,1
433,1168272868490264576,0
434,1166572590040866816,0
435,1166628068875735044,0
436,1170312102562734081,0
437,1168537670877962245,0
438,1168445843030106112,0
439,1165708009005338626,0
440,1163530648532987906,0
441,1151990411998584832,0
442,1167887310492323842,1
443,1148562976649228288,0
444,1151942927771459586,0
445,1151303777145819136,0
446,1148444766700544001,1
447,1152136821851262981,0
448,1150019722806779905,1
449,1151342928595496960,1
450,1163451809559658497,0
451,1161583264143958016,1
452,1151980074163417089,0
453,1145249605807935488,1
454,1151198836213182464,0
455,1161230397860130816,0
456,1166107291424370688,0
457,1151205500786237440,1
458,1167783238246551554,0
459,1161787406263173120,0
460,1149773739330035718,0
461,1168503754754273281,0
462,1168011500109197312,0
463,1151206860416004098,0
464,1150373631614230528,1
465,1161228643336687616,0
466,1097903798029307904,1
467,1160865238230732801,0
468,1150416539918753795,0
469,1170752542273409031,0
470,1168554255130775552,0
471,1151115933362151424,1
472,1150541033601732611,1
473,1151153640821972993,0
474,1170759845823361025,1
475,1162489658540007425,0
476,1168025703033368577,0
477,1168469173305036802,0
478,1151261456891097088,0
479,1151399735850389504,0
480,1157039443905339392,0
481,1168571967466803200,0
482,1168242285697544192,0
483,1145638698148651009,1
484,1160714415584550915,0
485,1150825190693179392,0
486,1151291638481903617,0
487,1167542752021831681,0
488,1082238248548749312,0
489,1148569829139472384,0
490,1170287748416245765,1
491,1103997805201444866,1
492,1104087794505445376,1
493,1103940310999064576,1
494,1160967837567074304,0
495,1162784785678442498,1
496,1146486933884981255,1
497,1082309834249330689,0
498,1167745312011800576,0
499,1151158522903744517,0
500,1167665017472389125,0
501,1151038051071725578,0
502,1165952413808975873,0
503,1163732146307121153,0
504,1166120180252119041,0
505,1146679859906830336,1
506,1151117090990039041,1
507,1168256118906413057,0
508,1166584710585298944,0
509,1169866193567539205,0
510,1084194304485138433,0
511,1168021283709149184,0
512,1168007232396636160,1
513,1168258061384978433,0
514,1170904660233871361,0
515,1083430665654284289,0
516,1130162526874951685,0
517,1165451594240057344,0
518,1170738430487089153,0
519,1097206866826928128,0
520,1168782839174881280,0
521,1150004930939367424,1
522,1163172628829544448,0
523,1165884526318501889,0
524,1162685501276602369,0
525,1166495638999228416,0
526,1148730521540857856,0
527,1096859655706419200,0
528,1167925016597430275,0
529,1151299041118117888,0
530,1166761511479664640,0
531,1161027995865423872,0
532,1162662296172277760,0
533,1150915110048817152,1
534,1161432586926919682,0
535,1163810028110766081,0
536,1151274346083733505,0
537,1164942395752030208,0
538,1150773254228971521,0
539,1168547665967292418,0
540,1097216846808473602,1
541,1170223265031348225,1
542,1096883834359025664,0
543,1168488751095590912,0
544,1163054851250671617,0
545,1149494654741569538,0
546,1167965941218467841,0
547,1083487697757523968,0
548,1161456888933826562,0
549,1151116821879066624,1
550,1168012704155463682,0
551,1168306946182733824,0
552,1151291382507724800,0
553,1151102947834630145,1
554,1149207663743574016,0
555,1164918562814865408,0
556,1151357667950116865,0
557,1148576799925948416,0
558,1151123807278632961,1
559,1165585752320827393,0
560,1156963193790652417,0
561,1159832203766853633,0
562,1162176925688836096,0
563,1151161738731171840,1
564,1149080411814973440,0
565,1156982521529327616,0
566,1167785444077133826,0
567,1167493386049413121,0
568,1156964639621566465,0
569,1151159179379392518,1
570,1160651121012199425,0
571,1163546834519887872,0
572,1170637122015023104,1
573,1163122977598316544,0
574,1168046068136849408,0
575,1168503177706123265,0
576,1148482267783880705,0
577,1165922759576313856,0
578,1151319279012327434,0
579,1151403206368485377,0
580,1167871405737664514,1
581,1150752074809970690,0
582,1168479284069093376,0
583,1151103594361475072,0
584,1168427586395021312,0
585,1161923297489014785,0
586,1168505166305419265,0
587,1148438337524510720,1
588,1151289836449542145,0
589,1143637529842913280,0
590,1162709818857197568,1
591,1150848738023411712,1
592,1161275633365901312,0
593,1167894786369417218,0
594,1170957007861571584,1
595,1151775713818808320,0
596,1151169175802568705,0
597,1151156726273589250,1
598,1168300005209313280,0
599,1163919319530651648,1
600,1167502237456879617,0
601,1148502229319659521,0
602,1161201681096462336,0
603,1083800709814984705,1
604,1170631997091405824,0
605,1167466486123945985,1
606,1168537201514373120,0
607,1171060420674826242,0
608,1167851522069323778,0
609,1163915421046771714,0
610,1148927539093618688,0
611,1148916015142715392,0
612,1101579876010729472,1
613,1171001311380291584,0
614,1165104700162805760,1
615,1149753898095271937,0
616,1149287598822711296,1
617,1157000108967432197,0
618,1130599005740781569,0
619,1151365826236358656,0
620,1148592372151963648,1
621,1101501815626059777,0
622,1164539576045756416,1
623,1162325851033284616,1
624,1163050090233073666,1
625,1168049812396302336,0
626,1170320297184153601,0
627,1150132066241142790,1
628,1151130492420280320,0
629,1157025363446456320,0
630,1163554269263536130,0
631,1170423462332116994,1
632,1163934744494694408,0
633,1151180390318661634,0
634,1150209803790290944,1
635,1151121755483922438,1
636,1166652649254662146,1
637,1166832742572711937,0
638,1168545802010222602,0
639,1150187493276434432,1
640,1151267365520334856,1
641,1150310617993089025,1
642,1163458752441389056,0
643,1130533874772140043,0
644,1161269298972770309,1
645,1160525380937236482,0
646,1167061305796255744,1
647,1170954556454428672,1
648,1166799481112805377,0
649,1163381884623249408,0
650,1151336130018775040,0
651,1156994149490577409,0
652,1150819105311563776,0
653,1151139279780757504,1
654,1168113265957855233,0
655,1161953718364979201,0
656,1084113280191352832,0
657,1151134625642663937,0
658,1149648323495645184,0
659,1152189376425799680,0
660,1167190365369225216,0
661,1150546629507846144,0
662,1162536508684951553,1
663,1148488832389713922,1
664,1150858021406433280,0
665,1168224339969433605,0
666,1096863194570784771,1
667,1168293031159697410,0
668,1151256744045289473,1
669,1170789558100922368,1
670,1161487683346161664,0
671,1167443745509388289,0
672,1170327094179565571,1
673,1149876246391787520,0
674,1083083933582012419,0
675,1168254948703952903,0
676,1167875222361399299,0
677,1167983453033222146,0
678,1168039744103579648,0
679,1151354417121243141,1
680,1163805052558950402,0
681,1168545532203192322,0
682,1164123257987092480,0
683,1130805437052391424,0
684,1150295337493520384,0
685,1167868350602461184,0
686,1151197268600602624,1
687,1161611348263997441,0
688,1151402984552706050,0
689,1151162861076582400,0
690,1151330628874461184,0
691,1167039752438255616,1
692,1151020584760836097,0
693,1170762311553945600,0
694,1167864803571879937,0
695,1163523570678587393,0
696,1162321767685394438,0
697,1150780949552160770,0
698,1162767677942902784,0
699,1168575513234984963,0
700,1164617315004166150,1
701,1168269205239738369,0
702,1163546266279665664,0
703,1168480934297067520,0
704,1168273360587042816,0
705,1150801823680389120,0
706,1097232038824951808,1
707,1167879861215481857,0
708,1084494468101869570,1
709,1168312692584534017,0
710,1159777750007341056,0
711,1167969144693637122,0
712,1165305569378541568,0
713,1163590527276597248,0
714,1160712625086521346,0
715,946494404633735168,0
716,1167884652964564993,0
717,1157944010113073152,0
718,1151189769470251008,0
719,1156963684838707200,0
720,1151244341811326976,0
721,1168506347673083905,0
722,1150961761379659776,0
723,1168247133079818240,0
724,1170649612300029953,0
725,1162102341090365440,1
726,1164145631478407168,1
727,1168174747399704578,0
728,1171007794318893057,1
729,1156984132607578113,1
730,1165005467573243904,0
731,1166729396704690176,0
732,1156972081218760704,0
733,1168601564468191233,0
734,1156982750081093632,0
735,1151245134144659458,0
736,1150512194431463425,1
737,1082706230131470336,1
738,1084188977190588416,1
739,1151999758048751616,0
740,1170852652181348353,1
741,1168567327882960901,0
742,1164522325393510400,0
743,1103960029596651521,1
744,1151293400857141254,1
745,1163600834036416512,0
746,1163430656019488770,0
747,1097194768864591872,0
748,1168581800110825473,0
749,1097822209593274369,0
750,1148624446057525250,1
751,1103934977270407168,0
752,1101509540485517313,1
753,1135176151117291521,0
754,1163891177009090561,0
755,1151411293070536704,0
756,1156991167457722369,0
757,1168539719011110913,0
758,1150074298905837568,0
759,1165011966223671296,1
760,1168266761826918405,0
761,1151227315650777089,0
762,1170610620816920577,0
763,1168243095676358657,0
764,1149116778133577729,0
765,1143170153598857218,0
766,1167717017308323840,0
767,1151197581961289729,0
768,1159093289510998016,0
769,1166590860768751617,0
770,1130516941557387264,0
771,1167695292327747584,0
772,1168498341375815686,0
773,1168338198478688257,0
774,1167136360437731328,0
775,1161876513769369600,0
776,1150516843800682496,1
777,1148539545001943040,0
778,1151297531457998848,0
779,1151945759715143681,0
780,1161256465597906945,0
781,1168288256112377856,0
782,1161820513808867330,0
783,1147330664158638080,1
784,1167563720328978433,0
785,1151300127686103046,0
786,1101573922137538560,1
787,1168035764787015681,0
788,1137273420759126016,0
789,1167934048880058368,0
790,1165145164047933440,0
791,1162137061455028225,1
792,1149946065078104064,0
793,1130629361604923392,0
794,1168258582376267777,0
795,1168046619813531649,0
796,1167996236365848580,0
797,1151311005282131969,1
798,1168536896903024642,0
799,1151341863066058753,0
800,1169908417277743104,0
801,1157011076304777216,0
802,1162353237804158976,1
803,1151256572221382656,0
804,1097260263802318849,0
805,1106570938643087362,1
806,1167925035786366976,0
807,1104155151529639940,1
808,1104001001613393920,1
809,1170713464563752960,1
810,1148417323776303104,0
811,1151155102037749760,1
812,1170335089454174208,0
813,1148430434239471616,0
814,1149829144785686529,0
815,1104001632218595335,1
816,1160666844040237057,0
817,1150913488786776064,0
818,1168307654059548673,0
819,1170758057296637952,0
820,1170878492147425280,1
821,1139215158012731397,1
822,1167836097453395970,0
823,1168538313592135681,0
824,1168039901570318336,0
825,1158020243073228801,0
826,1159877877145440256,0
827,1082735037261508608,0
828,1151224148149936128,1
829,1151302595547455494,0
830,1151243298796920833,1
831,1150102738589626374,1
832,1167894811891814402,0
833,1168146767617171462,0
834,1148994104090607616,0
835,1168459559490457600,1
836,1168574627603517441,0
837,1162167021313900546,0
838,1170468458770903040,0
839,1104113834774724614,0
840,1151947555313455104,0
841,1168297635503058944,0
842,1131245834220257283,0
843,1149336863339163648,0
844,1166693569475829760,1
845,1163522576909570048,0
846,1150078892293668864,1
847,1167633142976528385,0
848,1151233595018792961,0
849,1151275082712588288,0
850,1151083459894550529,0
851,1162810276267352064,0
852,1161888913625178112,1
853,1167925453216047106,0
854,1157018514676428806,0
855,1170715219569577985,0
856,1096846056678219776,0
857,1167899047295774728,0
858,1151368368131321856,0
859,1152040603045306368,0
860,1104144540603240448,0
861,1162003995755458560,1
862,1150521712934604801,1
863,1151285252373078016,1
864,1168477511556259840,0
865,1101460615296675847,1
866,1084162682813628418,0
867,1130513290008961024,0
868,1157823312879398918,0
869,1162144595087646722,0
870,1151165065980235782,0
871,1164818377472217088,0
872,1159884282875265025,0
873,1164515318766669826,0
874,1148487166286323715,1
875,1140273281888636928,0
876,1104056794949865477,1
877,1168243375809748993,0
878,1097248274782842885,0
879,1151316947235147778,1
880,1156990098942156800,0
881,1148859538340306944,1
882,1151244856242724865,0
883,1151439186504929280,1
884,1151319888973238273,0
885,1168009197985914880,0
886,1104038513379561472,0
887,1151375238522986497,0
888,1170991879099420674,1
889,1168593727914500096,0
890,1103984979606933504,1
891,1151310014969241600,0
892,1114781681775521798,0
893,1162744418778189825,0
894,1150135596557451264,0
895,1148770218275233795,1
896,1148610724446560256,0
897,1153623391229894661,0
898,1168571994897563654,0
899,1167860912683806723,0
900,1170937325423157248,1
901,1161038204184793088,0
902,1168200364413337605,0
903,1168558157834137600,0
904,1151359445970182145,1
905,1168590776105918471,0
906,1161280046478319616,0
907,1130878384102400002,0
908,1170913753568878592,1
909,1101535598182047744,0
910,1168499323753193472,0
911,1161210147160645633,1
912,1151092891315527681,1
913,1167884355567419392,0
914,1165000594349707264,0
915,1151346238593409025,0
916,1150839532906004492,1
917,1170930484773294080,0
918,1148472228465532929,1
919,1164741675622817793,0
920,1162807516687810560,0
921,1167385334503628801,0
922,1149740387294035968,1
923,1161325183455637505,0
924,1168053695550033920,1
925,1168245503219372032,0
926,1161388754277470209,0
927,1156995220220850178,0
928,1168291919371395074,0
929,1096858525052137474,0
930,1131241251876102144,0
931,1104063892429393921,1
932,1151166040207974400,0
933,1151183081556066306,1
934,1170332200828624901,1
935,1167891926290288642,0
936,1128438591691083777,0
937,1170738232520261633,0
938,1097190094354694144,1
939,1151275464108982274,1
940,1168649359724089347,0
941,1165182585930227712,0
942,1104015276918616064,1
943,1149634423022747656,1
944,1151986874178650112,0
945,1166603319206436865,1
946,1168310413282480129,0
947,1167150353516761088,0
948,1168541476156006400,0
949,1167187590954541076,0
950,1164534091850629120,0
951,1147903736758644736,1
952,1150369700221788161,1
953,1166905356578172928,0
954,1168237729076994049,0
955,1168437086967537665,0
956,1131247418497019904,0
957,1163746174261760002,0
958,1164927255933542401,1
959,1168572533328793600,0
960,1151283077345423361,0
961,1151208871987486727,0
962,1166986190005968896,0
963,1149362156804235265,0
964,1162726420063371265,0
965,1099138558655451138,0
966,1151327709508886529,1
967,1149295615819550723,1
968,1168222316951744518,1
969,1167978867979620352,1
970,1162295011322540032,0
971,1159560327845109761,0
972,1150874612173017094,1
973,1097246416009904128,0
974,1097260864590278661,1
975,1148678784876470273,0
976,1163879437617836032,0
977,1163699375358578691,0
978,1131248582537994241,0
979,1151960083229761537,0
980,1167320862938161152,0
981,1156987288758476800,1
982,1148017799912185859,0
983,1096862317256556544,0
984,1103998009191399424,0
985,1149292323035127808,0
986,1148425439347707904,0
987,1168168522377248768,0
988,1170902600906092544,1
989,1168591042549039111,0
990,1157012974340583424,0
991,1150768265699966976,1
992,1130657114035298306,0
993,1162103485212573697,0
994,1168581591427403776,0
995,1162603783593091072,0
996,1101515628282855426,1
997,1168012400097808385,0
998,1151135337344692225,0
999,1149763733654294531,1
1000,1144513038151798785,0
1001,1142153327783960576,0
1002,1167101369809080325,0
1003,1150497954240827393,1
1004,1165675569838792704,0
1005,1150868970624471041,0
1006,1101574109543231488,1
1007,1167885348631805953,0
1008,1151250645376258049,0
1009,1163470011865927680,0
1010,1151321407076425728,0
1011,1085520848814002176,0
1012,1149936961362247681,0
1013,1166297399960248320,0
1014,1151146810498572290,0
1015,1151284342447960064,1
1016,1151305232581844992,0
1017,1167603910535720961,1
1018,1096879716995350529,0
1019,1169553211017052161,0
1020,1151155171575177221,1
1021,1168255139301548032,0
1022,1150766765561044993,1
1023,1163783148578189314,1
1024,1164312918546141184,1
1025,1097187590632017921,0
1026,1163662317952933888,0
1027,1162385373877719040,0
1028,1097064381899264000,0
1029,1097230805208875011,0
1030,1170711021348106242,1
1031,1165154331068440576,1
1032,1148541401736646658,0
1033,1168027903772114945,0
1034,1097505160954298369,0
1035,1168307293173288961,0
1036,1149828013686743040,0
1037,1150259872010817536,1
1038,1151294980302020610,0
1039,1149384467049586688,0
1040,1082999640226754561,0
1041,1168491719198957569,0
1042,1149949841436479490,1
1043,1148905148527403008,1
1044,1151355399217537024,1
1045,1157748689374502916,0
1046,1152120501399150592,1
1047,1148491964880478208,0
1048,1171056750625263616,0
1049,1101457599197863936,1
1050,1151403362094632960,0
1051,1148487836670337025,0
1052,1161474773702139906,0
1053,1101523607220613120,0
1054,1149865210154553344,0
1055,1097256131011985408,0
1056,1164961635016032256,0
1057,1160859229592444928,0
1058,1149663185391276032,0
1059,1096938997283209216,0
1060,1168251146953220096,0
1061,1167857754029154304,0
1062,1164966179515092992,0
1063,1167870088730431490,0
1064,1097276750642536448,0
1065,1165936984164057088,0
1066,1144295296500928512,1
1067,1170575865857622017,1
1068,1168257360902664193,0
1069,1151224768718356481,1
1070,1113838889976958978,0
1071,1170788197636476928,0
1072,1166389716805193728,0
1073,1083773947727020032,1
1074,1151318403245891585,0
1075,1151954419094867979,1
1076,1164973538450841600,0
1077,1171013509402038273,0
1078,1151209160199016453,0
1079,1151174376907333638,0
1080,1103949441738960896,0
1081,1148478367060123653,1
1082,1148596979712299009,0
1083,1160740383405596672,0
1084,1148612727772012546,0
1085,1168317996739301376,0
1086,1152094778139566081,0
1087,1156968581059551237,0
1088,1096882739867992070,0
1089,1162701753038626816,1
1090,1096846275738329090,1
1091,1168569336140898304,0
1092,1104061812088160256,0
1093,1151351778887241728,1
1094,1148612917828472832,0
1095,1130526348798287874,0
1096,1161483080143646721,0
1097,1151359093778649088,0
1098,1151157348108570626,0
1099,1161169548122435584,0
1100,1163235001116348416,0
1101,1151153897588875265,1
1102,1159947436506456064,0
1103,1152181863844331521,0
1104,1162066173812305921,1
1105,1170968676033544192,0
1106,1170792401167888388,0
1107,1156970890745303041,0
1108,1169593580643651584,0
1109,1163433185243480064,0
1110,1143993983280046084,0
1111,1148586118436282368,0
1112,1163126454000992259,0
1113,1170429513001574401,1
1114,1167918297297240065,0
1115,1148487832941604864,0
1116,1163874968393912321,0
1117,1161132370411606017,0
1118,1152149414091329538,1
1119,1163169689649983488,0
1120,1151803819812151296,0
1121,1168299884325277696,0
1122,1151182076168888325,1
1123,1157046785271062528,0
1124,1097199680683937792,1
1125,1168234715922518016,0
1126,1104135578717700097,1
1127,1164663587186630657,1
1128,1167939944804802562,0
1129,1171003634408153088,0
1130,1102197390784819200,1
1131,1163856859645845504,0
1132,1097194611519488005,0
1133,1097200549072646147,0
1134,1149735122079555584,1
1135,1082737973572104192,1
1136,1148640054136508416,0
1137,1141095004850589699,0
1138,1168834055774904320,0
1139,1168266949412970497,0
1140,1168118830603939840,0
1141,1148872711776739328,0
1142,1085227353406607360,0
1143,1151119234946228226,1
1144,1150337370568437760,0
1145,1151892484739489793,0
1146,1148551291884462080,1
1147,1161563989857509376,0
1148,1163376606129340417,0
1149,1168420435073130497,0
1150,1150121070915203081,1
1151,1170940064915963905,0
1152,1168593535911825414,0
